"Ind2","Ind1","k0_hat","k1_hat","k2_hat","pi_HAT","nbSNP","Band_ind1","Site_ind1","Type_ind1","FamilyID_ind1","Nest.._ind1","Brood.._ind1","clutch_id_ind1","Band_ind2","Site_ind2","Type_ind2","FamilyID_ind2","Nest.._ind2","Brood.._ind2","clutch_id_ind2"
"CO_33672","CO_57692",0.27,0.611,0.119,0.425,62688,"2850-57692","Marte's","mom","Marty-01",NA,NA,NA,"2881-33672","Marte's","kid","Marty-01",2,2,"Marte's_2_2"
"CO_33673","CO_57752",0.302,0.562,0.136,0.417,54105,"2850-57752","McCauley","dad","McCauley-04",NA,NA,NA,"2881-33673","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_33673","CO_57753",0.29,0.572,0.139,0.424,56697,"2850-57753","McCauley","mom","McCauley-04",NA,NA,NA,"2881-33673","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_33674","CO_57752",0.291,0.578,0.131,0.42,54978,"2850-57752","McCauley","dad","McCauley-04",NA,NA,NA,"2881-33674","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_33674","CO_57753",0.235,0.69,0.075,0.42,57709,"2850-57753","McCauley","mom","McCauley-04",NA,NA,NA,"2881-33674","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_33675","CO_57752",0.298,0.575,0.127,0.414,52607,"2850-57752","McCauley","dad","McCauley-04",NA,NA,NA,"2881-33675","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_33675","CO_57753",0.295,0.575,0.13,0.418,55024,"2850-57753","McCauley","mom","McCauley-04",NA,NA,NA,"2881-33675","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_33676","CO_57752",0.234,0.693,0.073,0.42,61016,"2850-57752","McCauley","dad","McCauley-04",NA,NA,NA,"2881-33676","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_33676","CO_57753",0.267,0.622,0.111,0.422,63880,"2850-57753","McCauley","mom","McCauley-04",NA,NA,NA,"2881-33676","McCauley","kid","McCauley-04",4,1,"McCauley_4_1"
"CO_33677","CO_57581",0.295,0.565,0.14,0.423,61679,"2850-57581","CHR","dad","CHR-066",NA,NA,NA,"2881-33677","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_33677","CO_57746",0.296,0.584,0.119,0.411,58063,"2850-57746","CHR","mom","CHR-074",NA,NA,NA,"2881-33677","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_33678","CO_57581",0.26,0.645,0.095,0.417,63564,"2850-57581","CHR","dad","CHR-066",NA,NA,NA,"2881-33678","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_33678","CO_57746",0.296,0.587,0.117,0.41,59861,"2850-57746","CHR","mom","CHR-074",NA,NA,NA,"2881-33678","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_33679","CO_57582",0.293,0.584,0.123,0.415,62121,"2850-57582","CHR","dad","CHR-074",NA,NA,NA,"2881-33679","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_33679","CO_57582",0.293,0.584,0.123,0.415,62121,"2850-57582","CHR","dad","CHR-148",NA,NA,NA,"2881-33679","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_33679","CO_57582",0.293,0.584,0.123,0.415,62121,"2850-57582","CHR","dad","CHR-074",NA,NA,NA,"2881-33679","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_33679","CO_57582",0.293,0.584,0.123,0.415,62121,"2850-57582","CHR","dad","CHR-148",NA,NA,NA,"2881-33679","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_33679","CO_57746",0.294,0.591,0.115,0.411,61298,"2850-57746","CHR","mom","CHR-074",NA,NA,NA,"2881-33679","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_33680","CO_57746",0.277,0.615,0.108,0.416,61649,"2850-57746","CHR","mom","CHR-074",NA,NA,NA,"2881-33680","CHR","kid","CHR-074",6,2,"CHR_6_2"
"CO_33681","CO_57589",0.257,0.639,0.105,0.424,61261,"2850-57589","CHR","dad","CHR-097",NA,NA,NA,"2881-33681","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_33681","CO_57583",0.262,0.624,0.114,0.426,64931,"2850-57583","CHR","mom","CHR-097",NA,NA,NA,"2881-33681","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_33682","CO_57589",0.307,0.543,0.15,0.422,52251,"2850-57589","CHR","dad","CHR-097",NA,NA,NA,"2881-33682","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_33682","CO_57583",0.324,0.519,0.157,0.417,55295,"2850-57583","CHR","mom","CHR-097",NA,NA,NA,"2881-33682","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_33683","CO_57589",0.269,0.617,0.115,0.423,53606,"2850-57589","CHR","dad","CHR-097",NA,NA,NA,"2881-33683","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_33683","CO_57583",0.317,0.549,0.134,0.409,56827,"2850-57583","CHR","mom","CHR-097",NA,NA,NA,"2881-33683","CHR","kid","CHR-097",19,2,"CHR_19_2"
"CO_33684","CO_57629",0.246,0.659,0.095,0.424,61264,"2850-57629","Urban Farm Girlz","mom","UrbanFarm-08",NA,NA,NA,"2881-33684","Urban Farm Girlz","kid","UrbanFarm-08",8,2,"Urban Farm_8_2"
"CO_33685","CO_57629",0.284,0.598,0.118,0.417,63072,"2850-57629","Urban Farm Girlz","mom","UrbanFarm-08",NA,NA,NA,"2881-33685","Urban Farm Girlz","kid","UrbanFarm-08",8,2,"Urban Farm_8_2"
"CO_33686","CO_57868",0.27,0.628,0.102,0.416,61822,"2850-57868","Urban Farm Girlz","dad","UrbanFarm-08",NA,NA,NA,"2881-33686","Urban Farm Girlz","kid","UrbanFarm-08",8,2,"Urban Farm_8_2"
"CO_33686","CO_57629",0.238,0.668,0.095,0.429,62532,"2850-57629","Urban Farm Girlz","mom","UrbanFarm-08",NA,NA,NA,"2881-33686","Urban Farm Girlz","kid","UrbanFarm-08",8,2,"Urban Farm_8_2"
"CO_33687","CO_57629",0.262,0.619,0.119,0.429,62897,"2850-57629","Urban Farm Girlz","mom","UrbanFarm-08",NA,NA,NA,"2881-33687","Urban Farm Girlz","kid","UrbanFarm-08",8,2,"Urban Farm_8_2"
"CO_33688","CO_57645",0.269,0.627,0.104,0.417,63538,"2850-57645","Struthers","mom","Struthers-03",NA,NA,NA,"2881-33688","Struthers","kid","Struthers-03",3,2,"Struther's_3_2"
"CO_33689","CO_57645",0.274,0.606,0.12,0.423,62185,"2850-57645","Struthers","mom","Struthers-03",NA,NA,NA,"2881-33689","Struthers","kid","Struthers-03",3,2,"Struther's_3_2"
"CO_33690","CO_57645",0.247,0.655,0.098,0.425,64159,"2850-57645","Struthers","mom","Struthers-03",NA,NA,NA,"2881-33690","Struthers","kid","Struthers-03",3,2,"Struther's_3_2"
"CO_33691","CO_57645",0.249,0.659,0.092,0.422,62123,"2850-57645","Struthers","mom","Struthers-03",NA,NA,NA,"2881-33691","Struthers","kid","Struthers-03",3,2,"Struther's_3_2"
"CO_33696","CO_57582",0.309,0.512,0.179,0.435,56694,"2850-57582","CHR","dad","CHR-074",NA,NA,NA,"2881-33696","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33696","CO_57582",0.309,0.512,0.179,0.435,56694,"2850-57582","CHR","dad","CHR-148",NA,NA,NA,"2881-33696","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33696","CO_57582",0.309,0.512,0.179,0.435,56694,"2850-57582","CHR","dad","CHR-074",NA,NA,NA,"2881-33696","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33696","CO_57582",0.309,0.512,0.179,0.435,56694,"2850-57582","CHR","dad","CHR-148",NA,NA,NA,"2881-33696","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33696","CO_64909",0.288,0.583,0.129,0.42,58264,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33696","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33697","CO_57582",0.261,0.624,0.115,0.427,50257,"2850-57582","CHR","dad","CHR-074",NA,NA,NA,"2881-33697","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33697","CO_57582",0.261,0.624,0.115,0.427,50257,"2850-57582","CHR","dad","CHR-148",NA,NA,NA,"2881-33697","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33697","CO_57582",0.261,0.624,0.115,0.427,50257,"2850-57582","CHR","dad","CHR-074",NA,NA,NA,"2881-33697","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33697","CO_57582",0.261,0.624,0.115,0.427,50257,"2850-57582","CHR","dad","CHR-148",NA,NA,NA,"2881-33697","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33697","CO_64909",0.28,0.581,0.14,0.43,51551,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33697","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33698","CO_57582",0.277,0.577,0.146,0.435,51275,"2850-57582","CHR","dad","CHR-074",NA,NA,NA,"2881-33698","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33698","CO_57582",0.277,0.577,0.146,0.435,51275,"2850-57582","CHR","dad","CHR-148",NA,NA,NA,"2881-33698","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33698","CO_57582",0.277,0.577,0.146,0.435,51275,"2850-57582","CHR","dad","CHR-074",NA,NA,NA,"2881-33698","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33698","CO_57582",0.277,0.577,0.146,0.435,51275,"2850-57582","CHR","dad","CHR-148",NA,NA,NA,"2881-33698","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33698","CO_64909",0.307,0.538,0.155,0.424,52676,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33698","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33699","CO_57582",0.329,0.504,0.167,0.419,51963,"2850-57582","CHR","dad","CHR-074",NA,NA,NA,"2881-33699","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33699","CO_57582",0.329,0.504,0.167,0.419,51963,"2850-57582","CHR","dad","CHR-148",NA,NA,NA,"2881-33699","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33699","CO_57582",0.329,0.504,0.167,0.419,51963,"2850-57582","CHR","dad","CHR-074",NA,NA,NA,"2881-33699","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33699","CO_57582",0.329,0.504,0.167,0.419,51963,"2850-57582","CHR","dad","CHR-148",NA,NA,NA,"2881-33699","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33699","CO_64909",0.294,0.552,0.155,0.431,53357,"2870-64909","CHR","mom","CHR-148",NA,NA,NA,"2881-33699","CHR","kid","CHR-148",148,2,"CHR_148_2"
"CO_33700","CO_64916",0.248,0.634,0.118,0.435,64824,"2870-64916","Mary Ann's","dad","MaryAnns-01",NA,NA,NA,"2881-33700","Mary Ann's","kid","MaryAnns-01",1,2,"Mary Ann's_1_2"
"CO_33700","CO_57550",0.278,0.589,0.132,0.427,57251,"2850-57550","Mary Ann's","mom","MaryAnns-01",NA,NA,NA,"2881-33700","Mary Ann's","kid","MaryAnns-01",1,2,"Mary Ann's_1_2"
"CO_34001","CO_97588",0.3,0.578,0.122,0.411,55835,"2640-97588","CHR","dad","CHR-093",NA,NA,NA,"2881-34001","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_34001","CO_97331",0.254,0.629,0.116,0.431,55153,"2640-97331","CHR","mom","CHR-029",NA,NA,NA,"2881-34001","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_34002","CO_97588",0.279,0.633,0.088,0.404,60082,"2640-97588","CHR","dad","CHR-093",NA,NA,NA,"2881-34002","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_34002","CO_97331",0.211,0.712,0.077,0.433,59345,"2640-97331","CHR","mom","CHR-029",NA,NA,NA,"2881-34002","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_34003","CO_57808",0.303,0.573,0.124,0.411,53641,"2850-57808","CHR","dad","CHR-029",NA,NA,NA,"2881-34003","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_34003","CO_97331",0.303,0.571,0.127,0.412,54389,"2640-97331","CHR","mom","CHR-029",NA,NA,NA,"2881-34003","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_34004","CO_57808",0.282,0.605,0.113,0.416,52294,"2850-57808","CHR","dad","CHR-029",NA,NA,NA,"2881-34004","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_34004","CO_97331",0.318,0.528,0.154,0.418,53109,"2640-97331","CHR","mom","CHR-029",NA,NA,NA,"2881-34004","CHR","kid","CHR-029",29,1,"CHR_29_1"
"CO_34005","CO_57609",0.318,0.538,0.145,0.414,56241,"2850-57609","Cooks","mom","Cooks-06",NA,NA,NA,"2881-34005","Cooks","kid","Cooks-06",6,1,"Cook's_6_1"
"CO_34006","CO_57609",0.315,0.539,0.146,0.416,54250,"2850-57609","Cooks","mom","Cooks-06",NA,NA,NA,"2881-34006","Cooks","kid","Cooks-06",6,1,"Cook's_6_1"
"CO_34007","CO_57609",0.284,0.603,0.113,0.415,58074,"2850-57609","Cooks","mom","Cooks-06",NA,NA,NA,"2881-34007","Cooks","kid","Cooks-06",6,1,"Cook's_6_1"
"CO_34008","CO_57609",0.309,0.549,0.142,0.416,60404,"2850-57609","Cooks","mom","Cooks-06",NA,NA,NA,"2881-34008","Cooks","kid","Cooks-06",6,1,"Cook's_6_1"
"CO_34009","CO_57609",0.322,0.525,0.152,0.415,55161,"2850-57609","Cooks","mom","Cooks-06",NA,NA,NA,"2881-34009","Cooks","kid","Cooks-06",6,1,"Cook's_6_1"
"CO_34010","CO_57639",0.24,0.663,0.096,0.428,65206,"2850-57639","McCauley","dad","McCauley-01",NA,NA,NA,"2881-34010","McCauley","kid","McCauley-01",1,1,"McCauley_1_1"
"CO_34010","CO_57640",0.258,0.624,0.119,0.43,62601,"2850-57640","McCauley","mom","McCauley-01",NA,NA,NA,"2881-34010","McCauley","kid","McCauley-01",1,1,"McCauley_1_1"
"CO_34011","CO_57639",0.205,0.714,0.081,0.438,60904,"2850-57639","McCauley","dad","McCauley-01",NA,NA,NA,"2881-34011","McCauley","kid","McCauley-01",1,1,"McCauley_1_1"
"CO_34011","CO_57640",0.247,0.642,0.111,0.432,58497,"2850-57640","McCauley","mom","McCauley-01",NA,NA,NA,"2881-34011","McCauley","kid","McCauley-01",1,1,"McCauley_1_1"
"CO_34012","CO_57751",0.281,0.585,0.134,0.427,59096,"2850-57751","Jay's","dad","Jays-01",NA,NA,NA,"2881-34012","Blue Cloud","kid","BlueCloud-04",4,1,"Blue Cloud_4_1"
"CO_34012","CO_57869",0.304,0.582,0.114,0.405,55512,"2850-57869","Blue Cloud","mom","BlueCloud-04",NA,NA,NA,"2881-34012","Blue Cloud","kid","BlueCloud-04",4,1,"Blue Cloud_4_1"
"CO_34013","CO_57751",0.27,0.615,0.115,0.422,54875,"2850-57751","Jay's","dad","Jays-01",NA,NA,NA,"2881-34013","Blue Cloud","kid","BlueCloud-04",4,1,"Blue Cloud_4_1"
"CO_34013","CO_57869",0.288,0.568,0.144,0.428,51770,"2850-57869","Blue Cloud","mom","BlueCloud-04",NA,NA,NA,"2881-34013","Blue Cloud","kid","BlueCloud-04",4,1,"Blue Cloud_4_1"
"CO_34014","CO_57733",0.275,0.608,0.118,0.421,57757,"2850-57733","CHR","dad","CHR-011",NA,NA,NA,"2881-34014","CHR","kid","CHR-066",66,1,"CHR_66_1"
"CO_34014","CO_57652",0.303,0.535,0.162,0.43,53589,"2850-57652","CHR","mom","CHR-066",NA,NA,NA,"2881-34014","CHR","kid","CHR-066",66,1,"CHR_66_1"
"CO_34015","CO_57733",0.288,0.594,0.117,0.415,56755,"2850-57733","CHR","dad","CHR-011",NA,NA,NA,"2881-34015","CHR","kid","CHR-066",66,1,"CHR_66_1"
"CO_34015","CO_57652",0.311,0.539,0.15,0.419,52636,"2850-57652","CHR","mom","CHR-066",NA,NA,NA,"2881-34015","CHR","kid","CHR-066",66,1,"CHR_66_1"
"CO_34017","CO_57589",0.259,0.625,0.116,0.428,59364,"2850-57589","CHR","dad","CHR-097",NA,NA,NA,"2881-34017","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_34017","CO_57583",0.277,0.623,0.1,0.412,62726,"2850-57583","CHR","mom","CHR-097",NA,NA,NA,"2881-34017","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_34018","CO_57589",0.263,0.616,0.121,0.429,62595,"2850-57589","CHR","dad","CHR-097",NA,NA,NA,"2881-34018","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_34018","CO_57583",0.266,0.626,0.107,0.421,66168,"2850-57583","CHR","mom","CHR-097",NA,NA,NA,"2881-34018","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_34019","CO_57589",0.282,0.588,0.13,0.424,56303,"2850-57589","CHR","dad","CHR-097",NA,NA,NA,"2881-34019","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_34019","CO_57583",0.337,0.494,0.169,0.416,59446,"2850-57583","CHR","mom","CHR-097",NA,NA,NA,"2881-34019","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_34020","CO_57589",0.248,0.648,0.104,0.428,59094,"2850-57589","CHR","dad","CHR-097",NA,NA,NA,"2881-34020","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_34020","CO_57583",0.261,0.637,0.102,0.42,62509,"2850-57583","CHR","mom","CHR-097",NA,NA,NA,"2881-34020","CHR","kid","CHR-097",97,1,"CHR_97_1"
"CO_34022","CO_57808",0.23,0.701,0.068,0.419,57836,"2850-57808","CHR","dad","CHR-029",NA,NA,NA,"2881-34022","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_34022","CO_57571",0.316,0.543,0.141,0.412,60402,"2850-57571","CHR","mom","CHR-058",NA,NA,NA,"2881-34022","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_34023","CO_57880",0.308,0.54,0.152,0.422,54097,"2850-57880","CHR","dad","CHR-139",NA,NA,NA,"2881-34023","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_34023","CO_57571",0.32,0.536,0.144,0.412,59770,"2850-57571","CHR","mom","CHR-058",NA,NA,NA,"2881-34023","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_34024","CO_57808",0.256,0.66,0.083,0.414,60383,"2850-57808","CHR","dad","CHR-029",NA,NA,NA,"2881-34024","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_34024","CO_57571",0.311,0.567,0.122,0.405,63142,"2850-57571","CHR","mom","CHR-058",NA,NA,NA,"2881-34024","CHR","kid","CHR-058",58,1,"CHR_58_1"
"CO_34025","CO_57575",0.27,0.608,0.122,0.426,65009,"2850-57575","Cooks","mom","Cooks-04",NA,NA,NA,"2881-34025","Cooks","kid","Cooks-04",4,1,"Cook's_4_1"
"CO_34026","CO_57574",0.334,0.511,0.155,0.41,52620,"2850-57574","Cooks","dad","Cooks-04",NA,NA,NA,"2881-34026","Cooks","kid","Cooks-04",4,1,"Cook's_4_1"
"CO_34026","CO_57575",0.294,0.556,0.15,0.428,58383,"2850-57575","Cooks","mom","Cooks-04",NA,NA,NA,"2881-34026","Cooks","kid","Cooks-04",4,1,"Cook's_4_1"
"CO_34027","CO_57574",0.269,0.609,0.121,0.426,56270,"2850-57574","Cooks","dad","Cooks-04",NA,NA,NA,"2881-34027","Cooks","kid","Cooks-04",4,1,"Cook's_4_1"
"CO_34027","CO_57575",0.257,0.632,0.111,0.427,62385,"2850-57575","Cooks","mom","Cooks-04",NA,NA,NA,"2881-34027","Cooks","kid","Cooks-04",4,1,"Cook's_4_1"
"CO_34028","CO_57575",0.239,0.673,0.088,0.425,64229,"2850-57575","Cooks","mom","Cooks-04",NA,NA,NA,"2881-34028","Cooks","kid","Cooks-04",4,1,"Cook's_4_1"
"CO_34029","CO_57577",0.247,0.66,0.094,0.424,67005,"2850-57577","CHR","dad","CHR-128",NA,NA,NA,"2881-34029","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_34029","CO_57670",0.262,0.622,0.116,0.427,65820,"2850-57670","CHR","mom","CHR-073",NA,NA,NA,"2881-34029","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_34030","CO_57671",0.236,0.684,0.08,0.422,64071,"2850-57671","CHR","dad","CHR-073",NA,NA,NA,"2881-34030","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_34030","CO_57670",0.233,0.687,0.08,0.423,66768,"2850-57670","CHR","mom","CHR-073",NA,NA,NA,"2881-34030","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_34031","CO_57671",0.265,0.605,0.13,0.433,62008,"2850-57671","CHR","dad","CHR-073",NA,NA,NA,"2881-34031","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_34031","CO_57670",0.251,0.666,0.083,0.416,64681,"2850-57670","CHR","mom","CHR-073",NA,NA,NA,"2881-34031","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_34032","CO_57671",0.262,0.632,0.106,0.422,57410,"2850-57671","CHR","dad","CHR-073",NA,NA,NA,"2881-34032","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_34032","CO_57670",0.288,0.6,0.112,0.412,60045,"2850-57670","CHR","mom","CHR-073",NA,NA,NA,"2881-34032","CHR","kid","CHR-073",73,1,"CHR_73_1"
"CO_34033","CO_57672",0.225,0.686,0.088,0.431,67894,"2850-57672","Cooks","mom","Cooks-17",NA,NA,NA,"2881-34033","Cooks","kid","Cooks-17",17,1,"Cook's_17_1"
"CO_34034","CO_57672",0.224,0.693,0.082,0.429,59599,"2850-57672","Cooks","mom","Cooks-17",NA,NA,NA,"2881-34034","Cooks","kid","Cooks-17",17,1,"Cook's_17_1"
"CO_34035","CO_57673",0.306,0.567,0.128,0.411,60882,"2850-57673","Cooks","dad","Cooks-17",NA,NA,NA,"2881-34035","Cooks","kid","Cooks-17",17,1,"Cook's_17_1"
"CO_34035","CO_57672",0.268,0.605,0.127,0.43,63423,"2850-57672","Cooks","mom","Cooks-17",NA,NA,NA,"2881-34035","Cooks","kid","Cooks-17",17,1,"Cook's_17_1"
"CO_34036","CO_57673",0.282,0.586,0.132,0.425,58328,"2850-57673","Cooks","dad","Cooks-17",NA,NA,NA,"2881-34036","Cooks","kid","Cooks-17",17,1,"Cook's_17_1"
"CO_34036","CO_57672",0.245,0.648,0.107,0.431,60674,"2850-57672","Cooks","mom","Cooks-17",NA,NA,NA,"2881-34036","Cooks","kid","Cooks-17",17,1,"Cook's_17_1"
"CO_34037","CO_57565",0.262,0.622,0.116,0.427,56999,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2881-34037","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_34037","CO_57870",0.27,0.617,0.113,0.422,54855,"2850-57870","Blue Cloud","mom","BlueCloud-19",NA,NA,NA,"2881-34037","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_34038","CO_57565",0.289,0.585,0.127,0.419,54887,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2881-34038","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_34038","CO_57870",0.299,0.576,0.126,0.413,53043,"2850-57870","Blue Cloud","mom","BlueCloud-19",NA,NA,NA,"2881-34038","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_34039","CO_57565",0.252,0.66,0.088,0.418,59130,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2881-34039","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_34039","CO_57870",0.295,0.581,0.125,0.415,57081,"2850-57870","Blue Cloud","mom","BlueCloud-19",NA,NA,NA,"2881-34039","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_34040","CO_57565",0.294,0.574,0.132,0.419,56918,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2881-34040","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_34040","CO_57870",0.277,0.591,0.131,0.427,54872,"2850-57870","Blue Cloud","mom","BlueCloud-19",NA,NA,NA,"2881-34040","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_34041","CO_57565",0.304,0.567,0.129,0.412,57118,"2850-57565","Blue Cloud","dad","BlueCloud-19",NA,NA,NA,"2881-34041","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_34041","CO_57870",0.284,0.6,0.116,0.416,55116,"2850-57870","Blue Cloud","mom","BlueCloud-19",NA,NA,NA,"2881-34041","Blue Cloud","kid","BlueCloud-19",24,2,"Blue Cloud_24_2"
"CO_34046","CO_57552",0.331,0.542,0.127,0.398,61135,"2850-57552","Struthers","dad","Struthers-10",NA,NA,NA,"2881-34046","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_34046","CO_57551",0.334,0.545,0.121,0.393,57254,"2850-57551","Struthers","mom","Struthers-10",NA,NA,NA,"2881-34046","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_34047","CO_57552",0.313,0.563,0.124,0.405,65543,"2850-57552","Struthers","dad","Struthers-10",NA,NA,NA,"2881-34047","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_34047","CO_57551",0.34,0.538,0.122,0.391,61396,"2850-57551","Struthers","mom","Struthers-10",NA,NA,NA,"2881-34047","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_34048","CO_57552",0.31,0.571,0.12,0.405,65549,"2850-57552","Struthers","dad","Struthers-10",NA,NA,NA,"2881-34048","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_34048","CO_57551",0.285,0.61,0.105,0.41,61354,"2850-57551","Struthers","mom","Struthers-10",NA,NA,NA,"2881-34048","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_34049","CO_57551",0.397,0.43,0.173,0.388,50774,"2850-57551","Struthers","mom","Struthers-10",NA,NA,NA,"2881-34049","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_34050","CO_57552",0.338,0.514,0.148,0.405,59050,"2850-57552","Struthers","dad","Struthers-10",NA,NA,NA,"2881-34050","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_34050","CO_57551",0.337,0.536,0.127,0.395,55215,"2850-57551","Struthers","mom","Struthers-10",NA,NA,NA,"2881-34050","Struthers","kid","Struthers-10",20,2,"Struther's_20_2"
"CO_34051","CO_57699",0.3,0.553,0.147,0.423,56085,"2850-57699","Speedwell","dad","Speedwell-01",NA,NA,NA,"2881-34051","Speedwell","kid","Speedwell-01",1,1,"Speedwell_1_1"
"CO_34051","CO_57698",0.296,0.593,0.111,0.407,59643,"2850-57698","Speedwell","mom","Speedwell-01",NA,NA,NA,"2881-34051","Speedwell","kid","Speedwell-01",1,1,"Speedwell_1_1"
"CO_34052","CO_57698",0.288,0.592,0.12,0.416,56845,"2850-57698","Speedwell","mom","Speedwell-01",NA,NA,NA,"2881-34052","Speedwell","kid","Speedwell-01",1,1,"Speedwell_1_1"
"CO_34053","CO_57698",0.298,0.562,0.14,0.421,58926,"2850-57698","Speedwell","mom","Speedwell-01",NA,NA,NA,"2881-34053","Speedwell","kid","Speedwell-01",1,1,"Speedwell_1_1"
